src_tile,src_x,src_y,src_res,dst_tile,dst_x,dst_y,dst_res,cfg,source,tier
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX11,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX13,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX15,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX17,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX19,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX21,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX23,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX25,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX27,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX29,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX31,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX33,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX35,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX37,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX39,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX41,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX43,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX45,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX47,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX49,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX51,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX53,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX55,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX57,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX59,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX61,,enum_xbar,fanin
LogicTILE,3,2,RMUX41,LogicTILE,3,2,IMUX63,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX0,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX2,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX4,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX6,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX8,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX10,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX12,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX14,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX16,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX18,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX20,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX22,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX24,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX26,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX30,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX32,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX34,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX36,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX38,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX40,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX42,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX44,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX46,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX48,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX50,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX52,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX54,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX56,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX58,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX60,,enum_xbar,fanin
LogicTILE,3,2,RMUX46,LogicTILE,3,2,IMUX62,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX1,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX3,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX5,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX7,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX9,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX11,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX13,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX15,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX17,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX19,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX21,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX23,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX25,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX27,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX29,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX31,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX33,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX35,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX37,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX39,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX41,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX43,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX45,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX47,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX49,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX51,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX53,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX55,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX57,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX59,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX61,,enum_xbar,fanin
LogicTILE,3,2,RMUX47,LogicTILE,3,2,IMUX63,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX0,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX2,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX4,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX6,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX8,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX10,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX12,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX14,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX16,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX18,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX20,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX22,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX24,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX26,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX28,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX30,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX32,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX34,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX36,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX38,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX40,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX42,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX44,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX46,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX48,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX50,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX52,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX54,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX56,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX58,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX60,,enum_xbar,fanin
LogicTILE,3,2,RMUX52,LogicTILE,3,2,IMUX62,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX1,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX3,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX5,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX7,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX9,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX11,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX13,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX15,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX17,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX19,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX21,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX23,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX25,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX27,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX29,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX31,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX33,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX35,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX37,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX39,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX41,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX43,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX45,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX47,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX49,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX51,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX53,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX55,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX57,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX59,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX61,,enum_xbar,fanin
LogicTILE,3,2,RMUX53,LogicTILE,3,2,IMUX63,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX0,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX2,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX4,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX6,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX8,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX10,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX12,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX14,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX16,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX18,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX20,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX22,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX24,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX26,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX28,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX30,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX32,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX34,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX36,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX38,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX40,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX42,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX44,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX46,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX48,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX50,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX52,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX54,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX56,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX58,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX60,,enum_xbar,fanin
LogicTILE,3,2,RMUX58,LogicTILE,3,2,IMUX62,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX1,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX3,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX5,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX7,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX9,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX11,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX13,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX15,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX17,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX19,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX21,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX23,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX25,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX27,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX29,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX31,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX33,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX35,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX37,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX39,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX41,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX43,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX45,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX47,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX49,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX51,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX53,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX55,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX57,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX59,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX61,,enum_xbar,fanin
LogicTILE,3,2,RMUX59,LogicTILE,3,2,IMUX63,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX2,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX4,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX6,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX8,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX10,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX12,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX14,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX16,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX18,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX20,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX22,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX24,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX26,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX28,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX30,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX32,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX34,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX36,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX38,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX40,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX42,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX44,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX46,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX48,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX50,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX52,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX54,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX56,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX58,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX60,,enum_xbar,fanin
LogicTILE,3,2,RMUX64,LogicTILE,3,2,IMUX62,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX1,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX3,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX5,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX7,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX9,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX11,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX13,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX15,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX19,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX21,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX23,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX25,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX27,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX29,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX31,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX33,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX35,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX37,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX39,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX41,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX43,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX45,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX47,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX49,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX51,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX53,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX55,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX57,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX59,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX61,,enum_xbar,fanin
LogicTILE,3,2,RMUX65,LogicTILE,3,2,IMUX63,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX0,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX2,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX4,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX6,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX8,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX10,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX12,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX14,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX16,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX18,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX20,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX22,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX24,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX26,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX28,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX30,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX32,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX34,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX38,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX40,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX42,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX44,,enum_xbar,fanin
LogicTILE,3,2,RMUX70,LogicTILE,3,2,IMUX46,,enum_xbar,fanin
